timestamp,step,task,extrinsic,intrinsic_icm,intrinsic_count,total_reward
1770332761.1193516,552,maze,0.0,-3.779240778436004e-05,0.07071067811865475,0.03531754665154302
1770332761.3297548,553,maze,0.0,-0.0001459053170830938,0.05773502691896258,0.028721608142398197
1770332761.5072849,554,maze,0.0,-3.616433994680145e-05,0.05,0.0249638356600532
1770332761.6836956,555,maze,0.0,-3.596725505137989e-05,0.044721359549995794,0.022324712519946516
1770332761.859144,556,maze,0.0,-0.0001459271771339577,0.040824829046386304,0.020266487346059195
1770332762.0394945,557,maze,0.0,-3.4391585327003375e-05,0.03779644730092272,0.018863832065134357
1770332762.2133408,558,maze,0.0,-3.4210095992138635e-05,0.035355339059327376,0.01764345943367155
1770332762.3949583,559,maze,0.0,-3.4031449897808136e-05,0.03333333333333333,0.01663263521676886
1770332762.5742848,560,maze,0.0,-5.979535321645826e-05,0.03162277660168379,0.015751592947625438
1770332762.7382123,561,maze,0.0,-5.9489481774214075e-05,0.030151134457776365,0.015016077747113969
1770332762.9143355,562,maze,0.0,-5.918825669365562e-05,0.02886751345948129,0.01437456847304699
1770332763.0901213,563,maze,0.0,-0.00015683430078126094,0.02773500981126146,0.013710670604849469
1770332763.2648919,564,maze,0.0,-0.00015605577195312433,0.02672612419124244,0.013207006323668094
1770332763.4431078,565,maze,0.0,-0.00015528872309932514,0.025819888974716113,0.012754655764258731
1770332763.6206288,566,maze,0.0,-0.00015453287483097953,0.025,0.012345467125169022
1770332763.8002658,567,maze,0.0,-0.00015378795718677218,0.024253562503633298,0.011972993294629877
1770332763.974021,568,maze,0.0,-0.00017655287711962561,0.023570226039551587,0.011608560142656169
1770332764.1395147,569,maze,0.0,-0.00017571784870433,0.022941573387056175,0.011295068844823758
1770332764.3139684,570,maze,0.0,-8.526347693370141e-05,0.022360679774997897,0.011095076410565247
1770332764.4894836,571,maze,0.0,-8.486779204976239e-05,0.021821789023599242,0.010826026719749858
1770332764.6651225,572,maze,0.0,-8.447756532716085e-05,0.021320071635561044,0.01057555825245336
1770332764.8382077,573,maze,0.0,-8.40926724238681e-05,0.02085144140570748,0.010341628030429872
1770332765.0105302,574,maze,0.0,-8.371299292773758e-05,0.020412414523193152,0.010122494268668838
1770332765.192422,575,maze,0.0,-8.333841019824003e-05,0.02,0.00991666158980176
1770332765.368708,576,maze,0.0,-0.00013176590413289756,0.019611613513818404,0.009674040852776305
1770332765.5363414,577,maze,0.0,-0.00013118661064275168,0.019245008972987525,0.00949131787585101
1770332765.7116344,578,maze,0.0,-0.00013061489097155747,0.01889822365046136,0.009318496934259122
1770332765.8870418,579,maze,0.0,-0.00021182813508071607,0.018569533817705187,0.009072938773771877
1770332766.0651593,580,maze,0.0,-0.0002109205395833357,0.018257418583505537,0.008917788752169432
1770332766.2391615,581,maze,0.0,-0.00021002451101031835,0.01796053020267749,0.008770240590328427
1770332766.4127603,582,maze,0.0,-0.0001144694077343428,0.017677669529663688,0.0087243653570975
1770332766.6011329,583,maze,0.0,-0.00020906539716659473,0.017407765595569787,0.008494817400618299
1770332766.7726123,584,maze,0.0,-0.0002508067845165551,0.017149858514250885,0.008324122472608888
1770332766.9318054,585,maze,0.0,-0.00024977612890538496,0.016903085094570332,0.008201766418379781
1770332767.1067443,586,maze,0.0,-0.00024875807576104833,0.016666666666666666,0.008084575257572285
1770332767.2808645,587,maze,0.0,-0.0002477523703292118,0.01643989873053573,0.007972196994938653
1770332767.456064,588,maze,0.0,-0.000246758765007407,0.016222142113076255,0.00786431229153072
1770332767.6305666,589,maze,0.0,-0.0002457770190889394,0.016012815380508715,0.007760630671165418
1770332767.8030477,590,maze,0.0,-0.000244806898517918,0.015811388300841896,0.00766088725190303
1770332767.9806628,591,maze,0.0,-0.00015413938076729296,0.015617376188860608,0.007654548713663011
1770332768.159053,592,maze,0.0,-0.0002894915991979983,0.015430334996209192,0.007425675898906598
1770332768.323018,593,maze,0.0,-0.00028837509097168836,0.015249857033260468,0.007336553425658546
1770332768.4956121,594,maze,0.0,-0.00028727140230460485,0.015075567228888182,0.007250512212139486
1770332768.67355,595,maze,0.0,-0.00028618028973968355,0.014907119849998597,0.0071673796352596155
1770332768.8453023,596,maze,0.0,-0.00020008702530505606,0.014744195615489715,0.007172010782439802
1770332769.0190127,597,maze,0.0,-0.00019933873602795538,0.014586499149789456,0.007093910838866773
1770332769.196402,598,maze,0.0,-0.00019859877984120647,0.014433756729740645,0.007018279585029116
1770332769.3769412,599,maze,0.0,-0.00019786700321947754,0.014285714285714287,0.006944990139637666
1770332769.5518866,600,maze,0.0,-0.0002495741111513274,0.01414213562373095,0.006821493700714148
1770332769.7187116,601,maze,0.0,-0.0002486676518332211,0.014002800840280098,0.006752732768306828
1770332769.9196575,602,maze,0.0,-0.0002477709981555642,0.01386750490563073,0.006685981454659801
1770332770.095114,603,maze,0.0,-0.00024688397459596176,0.013736056394868903,0.00662114422283849
1770332770.2684095,604,maze,0.0,-0.0002460064099993848,0.013608276348795434,0.006558131764398332
1770332770.6053092,606,maze,0.0,-0.00032636609676582276,0.1,0.04967363390323418
1770332770.7908735,607,maze,0.0,-0.00028176721645592647,0.1,0.04971823278354408
1770332770.973451,608,maze,0.0,-0.00031609733005557076,0.1,0.049683902669944435
1770332771.1537578,609,maze,0.0,-0.00035714539876421534,0.07071067811865475,0.034998193660563164
1770332771.3220236,610,maze,0.0,-0.00032299074854469405,0.05773502691896258,0.028544522710936597
1770332771.498425,611,maze,0.0,-0.0003218891236032916,0.05,0.02467811087639671
1770332771.6776478,612,maze,0.0,-0.0003207986942544138,0.044721359549995794,0.022039881080743482
1770332771.854312,613,maze,0.0,-0.00031971927214292435,0.040824829046386304,0.020092695251050226
1770332772.0297832,614,maze,0.0,-0.0003186506733204923,0.03779644730092272,0.018579572977140867
1770332772.2091854,615,maze,0.0,-0.0003175927181139112,0.035355339059327376,0.017360076811549777
1770332772.394778,616,maze,0.0,-0.00031654523099819545,0.03333333333333333,0.016350121435668472
1770332772.5715735,617,maze,0.0,-0.0003587547578471596,0.03162277660168379,0.015452633542994736
1770332772.7953105,618,maze,0.0,-0.00035758657836244253,0.030151134457776365,0.01471798065052574
1770332772.968732,619,maze,0.0,-0.00035642973656197207,0.02886751345948129,0.014077326993178674
1770332773.142323,620,maze,0.0,-0.00035528405022925704,0.02773500981126146,0.013512220855401472
1770332773.318468,621,maze,0.0,-0.0002905856341326894,0.02672612419124244,0.013072476461488531
1770332773.4931602,622,maze,0.0,-0.0002896638256701201,0.025819888974716113,0.012620280661687936
1770332773.668356,623,maze,0.0,-0.00028875073451861824,0.025,0.012211249265481382
1770332773.866293,624,maze,0.0,-0.0002878462241430433,0.024253562503633298,0.011838935027673605
1770332774.0380473,625,maze,0.0,-0.00039381230281663744,0.023570226039551587,0.011391300716959157
1770332774.2055821,626,maze,0.0,-0.000392593071999843,0.022941573387056175,0.011078193621528244
1770332774.3773773,627,maze,0.0,-0.0003913850956178427,0.022360679774997897,0.010788954791881106
1770332774.549977,628,maze,0.0,-0.0003901882015842626,0.021821789023599242,0.010520706310215358
1770332774.7497654,629,maze,0.0,-0.00038900222147415146,0.021320071635561044,0.010271033596306371
1770332774.9805207,630,maze,0.0,-0.0003878269904244244,0.02085144140570748,0.010037893712429316
1770332775.1758258,631,maze,0.0,-0.00038666234703759665,0.020412414523193152,0.00981954491455898
1770332775.3865645,632,maze,0.0,-0.0003855081332886766,0.02,0.009614491866711324
1770332775.5954058,633,maze,0.0,-0.00043502504081318575,0.019611613513818404,0.009370781716096016
1770332775.8036199,634,maze,0.0,-0.00043374125401565147,0.019245008972987525,0.00918876323247811
1770332775.9768193,635,maze,0.0,-0.0004324687661581686,0.01889822365046136,0.009016643059072512
1770332776.1517158,636,maze,0.0,-0.000431207412465824,0.018569533817705187,0.008853559496386769
1770332776.3309543,637,maze,0.0,-0.0004299570315083276,0.018257418583505537,0.008698752260244441
1770332776.5069282,638,maze,0.0,-0.0004287174651132283,0.01796053020267749,0.008551547636225518
1770332776.685483,639,maze,0.0,-0.0004274885582818676,0.017677669529663688,0.008411346206549977
1770332776.8691847,640,maze,0.0,-0.0004262701591079661,0.017407765595569787,0.008277612638676927
1770332777.0469978,641,maze,0.0,-0.00036012284445815476,0.017149858514250885,0.008214806412667287
1770332777.2137442,642,maze,0.0,-0.0003591085304631437,0.016903085094570332,0.008092434016822022
1770332777.4221804,643,maze,0.0,-0.0004528988735639565,0.016666666666666666,0.007880434459769377
1770332777.630192,644,maze,0.0,-0.00045163649568752694,0.01643989873053573,0.007768312869580339
1770332777.806476,645,maze,0.0,-0.0004543063636555826,0.016222142113076255,0.007656764692882545
1770332777.9802928,646,maze,0.0,-0.0004530539812215179,0.016012815380508715,0.007553353709032839
1770332778.1575081,647,maze,0.0,-0.00045181189930529114,0.015811388300841896,0.007453882251115656
1770332778.3414347,648,maze,0.0,-0.0004505799774782796,0.015617376188860608,0.007358108116952025
1770332778.5183866,649,maze,0.0,-0.0004826024247080791,0.015430334996209192,0.007232565073396517
1770332778.6825376,650,maze,0.0,-0.00048130034459245737,0.015249857033260468,0.007143628172037776
1770332778.8612275,651,maze,0.0,-0.00048000874711277895,0.015075567228888182,0.007057774867331312
1770332779.0350099,652,maze,0.0,-0.0004787274923657672,0.014907119849998597,0.006974832432633532
1770332779.2108073,653,maze,0.0,-0.00047745644304831415,0.014744195615489715,0.006894641364696543
1770332779.3879309,654,maze,0.0,-0.00047619546439567567,0.014586499149789456,0.006817054110499052
1770332779.5637949,655,maze,0.0,-0.0004749444241214539,0.014433756729740645,0.006741933940748869
1770332779.7470002,656,maze,0.0,-0.00047774747662248,0.014285714285714287,0.006665109666234664
1770332779.9307864,657,maze,0.0,-0.0005152712522542734,0.01414213562373095,0.006555796559611202
1770332780.101992,658,maze,0.0,-0.00039497600079606456,0.014002800840280098,0.0066064244193439845
1770332780.279839,659,maze,0.0,-0.0003939603641714272,0.01386750490563073,0.006539792088643938
1770332780.459252,660,maze,0.0,-0.0005013196322644154,0.013736056394868903,0.006366708565170036
1770332780.6570926,661,maze,0.0,-0.0005112831451675163,0.013608276348795434,0.006292855029230201
1770332780.841308,662,maze,0.0,-0.000509987025230497,0.013483997249264842,0.006232011599401924
1770332781.0336347,663,maze,0.0,-0.0005087007127023626,0.01336306209562122,0.006172830335108247
1770332781.2432475,664,maze,0.0,-0.0005074240845201725,0.013245323570650438,0.006115237700805047
1770332781.452551,665,maze,0.0,-0.0005411256714905166,0.013130643285972255,0.006024195971495611
1770332781.6611736,666,maze,0.0,-0.0005397806774109576,0.013018891098082389,0.005969664871630237
1770332781.8584425,667,maze,0.0,-0.0005384456628762292,0.012909944487358056,0.005916526580802799
1770332782.0472968,668,maze,0.0,-0.0005371205050837952,0.0128036879932896,0.005864723491561004
1770332782.2183573,669,maze,0.0,-0.000535805083336352,0.01270001270001905,0.005814201266673173
1770332782.3915925,670,maze,0.0,-0.0005344992789956522,0.01259881576697424,0.005764908604491468
1770332782.5648332,671,maze,0.0,-0.00039906406648894084,0.0125,0.00585093593351106
1770332782.7411716,672,maze,0.0,-0.0005146422425354346,0.012403473458920847,0.005687094486924989
1770332782.9573667,673,maze,0.0,-0.0005402122985716716,0.012309149097933273,0.005614362250394965
1770332783.1486702,674,maze,0.0,-0.0005632858746090377,0.012216944435630522,0.005545186343206223
1770332783.3414867,675,maze,0.0,-0.0005619452635757119,0.012126781251816649,0.0055014453623326125
1770332783.5447302,676,maze,0.0,-0.0005606141791012651,0.01203858530857692,0.005458678475187195
1770332783.726601,677,maze,0.0,-0.0005592925088892808,0.011952286093343936,0.005416850537782687
1770332783.9040608,678,maze,0.0,-0.000557980142487854,0.011867816581938534,0.005375928148481413
1770332784.1188974,679,maze,0.0,-0.0005566769712508189,0.011785113019775794,0.005335879538637078
1770332784.3012376,680,maze,0.0,-0.0005553828882999707,0.011704114719613058,0.005296674471506558
1770332784.4752135,681,maze,0.0,-0.0005828368139089411,0.01162476387438193,0.005229545123282024
1770332784.6385746,682,maze,0.0,-0.0005814939651424003,0.011547005383792514,0.0051920087267538564
1770332784.809142,683,maze,0.0,-0.0005801603555307443,0.011470786693528088,0.0051552329912332995
1770332784.9878807,684,maze,0.0,-0.0005788358796112376,0.011396057645963794,0.005119192943370659
1770332785.158956,685,maze,0.0,-0.0005775204335988504,0.011322770341445958,0.005083864737124129
1770332785.33322,686,maze,0.0,-0.0005762139153520996,0.01125087900926024,0.0050492255892780205
1770332785.50745,687,maze,0.0,-0.0005749162243397359,0.011180339887498949,0.005015253719409738
1770332785.6869748,688,maze,0.0,-0.0004079206930479713,0.011111111111111112,0.005147634862507584
1770332785.865915,689,maze,0.0,-0.00041779305085962566,0.011043152607484653,0.005103783252882701
1770332786.038364,690,maze,0.0,-0.00041686609537444505,0.010976425998969036,0.005071346904110072
1770332786.2107432,691,maze,0.0,-0.0005969163872918402,0.010910894511799621,0.00485853086860797
1770332786.3851852,692,maze,0.0,-0.00041422986422531133,0.01084652289093281,0.005009031581241093
1770332786.5594077,693,maze,0.0,-0.00041332289419305455,0.010783277320343843,0.004978315765978867
1770332786.73247,694,maze,0.0,-0.00041242185571379133,0.010721125348377948,0.004948140818475183
1770332786.9073687,695,maze,0.0,-0.00041152668441454625,0.010660035817780522,0.004918491224475715
1770332787.0881698,696,maze,0.0,-0.00041063731689618,0.010599978800063602,0.004889352083135621
1770332787.259211,697,maze,0.0,-0.0004189570356464613,0.010540925533894598,0.0048515057313008375
1770332787.4205143,698,maze,0.0,-0.00041805930189539,0.010482848367219183,0.004823364881714202
1770332787.600368,699,maze,0.0,-0.00041716731446663353,0.01042572070285374,0.004795693036960236
1770332787.770932,700,maze,0.0,-0.00041628101231771137,0.010369516947304253,0.004768477461334415
1770332787.949203,701,maze,0.0,-0.0004154003353101278,0.010314212462587935,0.00474170589598384
1770332903.8209636,0,snake,0.0,0.0,0.3888888955116272,0.0
1770332908.865863,96,snake,0.0,0.0,0.46649070146183175,7.0
1770332913.9687386,154,snake,0.0,0.0,0.4678786314766982,11.0
1770332918.9881837,185,snake,0.0,0.0,0.47970873309719947,0.0
1770333037.1713889,200,snake,0.0,0.0,0.4516816735267639,0.0
1770333042.2392771,229,snake,0.0,0.0,0.4750957961740165,0.0
1770333047.3033946,260,snake,0.0,0.0,0.4784946345513867,0.0
1770333052.3085546,309,snake,0.0,0.0,0.45124717512909246,0.0
1770333057.44167,343,snake,0.0,0.0,0.4379085056922015,0.0
1770333062.5590308,381,snake,0.0,0.0,0.4619883142019573,0.0
1770333067.6250758,409,snake,0.0,0.0,0.5178571556295667,0.0
1770333072.709449,438,snake,0.0,0.0,0.46551725165597324,0.0
1770333077.720728,467,snake,0.0,0.0,0.494252885210103,2.0
1770333082.8394182,505,snake,0.0,0.0,0.49853802354712234,0.0
1770333087.8804388,552,snake,0.0,0.0,0.45390071894260164,1.0
1770333092.9321346,618,snake,0.0,0.0,0.4772727381099354,3.0
1770333097.999579,624,maze,0.0,0.0,0.49100691080093384,0.0
1770333103.1678262,658,maze,0.0,0.0,0.5980753337635714,0.0
1770333108.273966,687,maze,0.0,0.0,0.5853991117970697,0.0
1770333113.3295724,716,maze,0.0,0.0,0.48833702247718286,0.0
1770333118.3539014,746,maze,0.0,0.0,0.2875611533721288,0.0
1770333123.499823,776,maze,0.0,0.0,0.30258561472098033,0.0
1770333128.5303304,805,maze,0.0,0.0,0.29662763866884956,0.0
1770333133.6793897,835,maze,0.0,0.0,0.3251223067442576,0.0
1770333483.738011,0,snake,0.0,0.0,0.6336749196052551,0.0
1770333488.771488,92,snake,0.0,0.0,0.46915688981180603,6.0
1770333493.8534195,141,snake,0.0,0.0,0.4414714465335924,7.0
1770333498.937828,171,snake,0.0,0.0,0.4356259445349375,0.0
1770333506.3753545,196,snake,0.0,0.0,0.4653470063209534,0.0
1770333511.4116251,226,snake,0.0,0.0,0.44444445371627805,0.0
1770333516.4273717,271,snake,0.0,0.0,0.4430590311686198,0.0
1770333521.5094283,316,snake,0.0,0.0,0.4567901333173116,1.0
1770333624.3157678,323,snake,0.0,0.0,0.43518519401550293,0.0
1770333624.31629,323,pong,0.0,0.0,0.25,0.0
1770333629.4541345,354,pong,0.0,0.0,0.2790795949197585,1.0
1770333634.5842714,385,pong,0.0,0.0,0.25,1.0
1770333639.6292,416,pong,0.0,0.0,0.25,1.0
1770333644.745,448,pong,0.0,0.0,0.25,1.0
1770333649.8608425,500,pong,0.0,0.0,0.25,0.0
1770333654.888139,553,pong,0.0,0.0,0.3661964440120841,1.0
1770333659.9191296,583,pong,0.0,0.0,0.45283022820949553,2.0
1770333664.9767861,613,pong,0.0,0.0,0.41771923104921976,2.0
1770333670.0144105,656,pong,0.0,0.0,0.3295931739862575,1.0
1770333675.1478064,687,pong,0.0,0.0,0.25,1.0
1770333680.2213783,718,pong,0.0,0.0,0.2790796026106804,1.0
1770333685.3308895,749,pong,0.0,0.0,0.2572699006526701,1.0
1770333690.4353206,780,pong,0.0,0.0,0.30815920522136075,2.0
1770333727.1560457,782,pong,0.0,0.0,0.25,2.0
1770333727.1565669,782,maze,0.0,0.0,0.7112345695495605,0.0
1770333732.20543,810,maze,0.0,0.0,0.29099414497613907,0.0
1770333737.2756696,836,maze,0.0,0.0,0.25,0.0
1770333742.4162908,863,maze,0.0,0.0,0.341816152687426,0.0
1770333747.4556687,889,maze,0.0,0.0,0.2677397911365216,0.0
1770333752.5627415,917,maze,0.0,0.0,0.3890800614442144,0.0
1770333757.6241043,946,maze,0.0,0.0,0.25,0.0
1770333762.6666791,975,maze,0.0,0.0,0.25,0.0
1770333768.9638069,1000,maze,0.0,0.0,0.25,0.0
1770333774.0863318,1030,maze,0.0,0.0,0.25,0.0
1770333779.2534823,1060,maze,0.0,0.0,0.4806172847747803,0.0
1770333821.8510585,0,snake,0.0,0.0,0.3888888955116272,0.0
1770333826.8703647,97,snake,0.0,0.0,0.4289805354531278,6.0
1770333831.8903975,159,snake,0.0,0.0,0.4471326258874709,7.0
1770333837.0479245,210,snake,0.0,0.0,0.48148149251937866,1.0
1770333842.1445982,239,snake,0.0,0.0,0.4463601626198867,2.0
1770333847.1454926,270,snake,0.0,0.0,0.4605734867434348,2.0
1770333852.2072759,299,snake,0.0,0.0,0.5038314297281462,0.0
1770333857.3485122,330,snake,0.0,0.0,0.4784946345513867,0.0
1770333862.3800251,361,snake,0.0,0.0,0.4605734867434348,0.0
1770333867.4670508,392,snake,0.0,0.0,0.4516129128394588,0.0
1770333872.574012,422,snake,0.0,0.0,0.45370371341705323,1.0
1770333877.5854106,459,snake,0.0,0.0,0.4714714820320542,1.0
1770333882.6267045,489,snake,0.0,0.0,0.45370371341705323,0.0
1770333887.7258797,525,snake,0.0,0.0,0.5064679442180527,0.0
1770333892.9089203,560,snake,0.0,0.0,0.46825397866112844,0.0
1770333897.966559,593,snake,0.0,0.0,0.4478114572438327,1.0
1770333903.0236955,625,snake,0.0,0.0,0.4409722313284874,0.0
1770333937.4535403,0,snake,0.0,0.0,0.3888888955116272,0.0
1770333942.497208,98,snake,0.0,0.0,0.43140590434171716,6.0
1770333947.5810034,150,snake,0.0,0.0,0.47214542501247847,8.0
1770333952.6109304,198,snake,0.0,0.0,0.46412038058042526,0.0
1770333957.6560476,264,snake,0.0,0.0,0.4604377204721624,4.0
1770333962.7757025,307,snake,0.0,0.0,0.45994833042455274,0.0
1770333967.7838364,337,snake,0.0,0.0,0.44444445371627805,0.0
1770333972.894967,369,snake,0.0,0.0,0.4496527872979641,0.0
1770333978.0295103,426,snake,0.0,0.0,0.4462746752981554,4.0
1770333983.1041124,465,snake,0.0,0.0,0.445868955208705,0.0
1770333988.2064023,496,snake,0.0,0.0,0.4595092361973178,0.0
1770333993.311644,537,snake,0.0,0.0,0.41598916780657885,0.0
1770333998.446936,578,snake,0.0,0.0,0.4430894401015305,0.0
1770334003.4521582,616,snake,0.0,0.0,0.4473684304638913,1.0
1770334008.4626696,653,snake,0.0,0.0,0.4010153847771722,1.0
1770334013.4956398,692,snake,0.0,0.0,0.4621394979648101,0.0
